Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
01-05-70,0.225059000,0.225059000,0.22360800,0.22360800,8976000,0,0
01-05-70,0.22360800,0.226511000,0.22360800,0.22360800,7286400,0,0
01-05-70,0.227963000,0.229415000,0.227963000,0.227963000,8803200,0,0
01-05-70,0.223608000,0.223608000,0.222156000,0.222156000,11760000,0,0
01-05-70,0.222156000,0.222156000,0.220703000,0.220703000,10070400,0,0
01-05-70,0.220703000,0.222156000,0.220703000,0.220703000,6681600,0,0
01-05-70,0.220703000,0.222156000,0.220703000,0.220703000,7516800,0,0
01-05-70,0.217800000,0.217800000,0.216348000,0.216348000,8956800,0,0
01-05-70,0.210539000,0.210539000,0.209088000,0.209088000,17433600,0,0
01-05-70,0.217800000,0.219252000,0.217800000,0.217800000,11328000,0,0
01-05-70,0.22360800,0.226511000,0.22360800,0.22360800,8448000,0,0
01-05-70,0.229415000,0.230868000,0.229415000,0.229415000,11702400,0,0
01-05-70,0.232320000,0.235224000,0.232320000,0.232320000,10963200,0,0
01-05-70,0.232320000,0.235224000,0.232320000,0.232320000,9312000,0,0
01-05-70,0.235224000,0.236675000,0.235224000,0.235224000,7132800,0,0
01-05-70,0.232320000,0.232320000,0.230868000,0.230868000,6374400,0,0
01-05-70,0.225059000,0.225059000,0.22360800,0.22360800,6873600,0,0
01-05-70,0.22360800,0.225059000,0.22360800,0.22360800,5577600,0,0
01-05-70,0.229415000,0.232320000,0.229415000,0.229415000,4819200,0,0
01-05-70,0.230868000,0.232320000,0.230868000,0.230868000,11040000,0,0
01-05-70,0.230868000,0.232320000,0.230868000,0.230868000,13948800,0,0
01-05-70,0.222156000,0.222156000,0.220703000,0.220703000,16099200,0,0
01-05-70,0.219252000,0.219252000,0.217800000,0.217800000,12768000,0,0
01-05-70,0.217800000,0.217800000,0.216348000,0.216348000,18921600,0,0
01-05-70,0.197472000,0.197472000,0.194567000,0.194567000,77721600,0,0
01-05-70,0.193116000,0.193116000,0.191664000,0.191664000,32524800,0,0
01-05-70,0.203279000,0.204732000,0.203279000,0.203279000,36057600,0,0
01-05-70,0.209088000,0.211991000,0.209088000,0.209088000,19113600,0,0
01-05-70,0.206184000,0.206184000,0.204732000,0.204732000,21110400,0,0
01-05-70,0.203280000,0.203280000,0.20182800,0.20182800,17625600,0,0
01-05-70,0.197472000,0.197472000,0.196020000,0.196020000,8361600,0,0
01-05-70,0.196020000,0.197472000,0.196020000,0.196020000,14342400,0,0
01-05-70,0.196020000,0.197472000,0.196020000,0.196020000,10041600,0,0
01-05-70,0.198924000,0.200375000,0.198924000,0.198924000,10646400,0,0
01-05-70,0.193116000,0.193116000,0.190212000,0.190212000,16310400,0,0
01-05-70,0.200376000,0.203279000,0.200376000,0.200376000,9216000,0,0
01-05-70,0.203279000,0.204732000,0.203279000,0.203279000,10569600,0,0
01-05-70,0.204732000,0.206184000,0.204732000,0.204732000,13670400,0,0
01-05-70,0.197472000,0.197472000,0.196020000,0.196020000,17577600,0,0
01-05-70,0.198924000,0.200375000,0.198924000,0.198924000,20755200,0,0
01-05-70,0.198924000,0.198924000,0.197472000,0.197472000,8572800,0,0
01-05-70,0.203279000,0.204732000,0.203279000,0.203279000,14764800,0,0
01-05-70,0.204732000,0.207636000,0.204732000,0.204732000,8054400,0,0
01-05-70,0.206184000,0.207636000,0.206184000,0.206184000,14227200,0,0
01-05-70,0.214896000,0.216348000,0.214896000,0.214896000,11875200,0,0
01-05-70,0.213444000,0.213444000,0.211991000,0.211991000,15964800,0,0
01-05-70,0.211991000,0.213444000,0.211991000,0.211991000,17241600,0,0
01-05-70,0.211991000,0.213444000,0.211991000,0.211991000,5318400,0,0
01-05-70,0.211991000,0.211991000,0.210540000,0.210540000,4742400,0,0
01-05-70,0.211991000,0.213444000,0.211991000,0.211991000,8246400,0,0
01-05-70,0.213444000,0.214896000,0.213444000,0.213444000,9792000,0,0
01-05-70,0.213444000,0.213444000,0.210540000,0.210540000,13968000,0,0
01-05-70,0.210539000,0.210539000,0.209088000,0.209088000,10358400,0,0
01-05-70,0.207636000,0.207636000,0.204732000,0.204732000,19910400,0,0
01-05-70,0.206184000,0.207636000,0.206184000,0.206184000,33004800,0,0
01-05-70,0.206184000,0.206184000,0.204732000,0.204732000,14505600,0,0
01-05-70,0.209088000,0.211991000,0.209088000,0.209088000,12000000,0,0
01-05-70,0.222156000,0.223608000,0.222156000,0.222156000,8256000,0,0
01-05-70,0.22360800,0.225059000,0.22360800,0.22360800,8668800,0,0
01-05-70,0.225060000,0.226512000,0.225060000,0.225060000,8889600,0,0
01-05-70,0.227963000,0.229415000,0.227963000,0.227963000,37344000,0,0
01-05-70,0.227963000,0.229415000,0.227963000,0.227963000,6758400,0,0
